,SeniorCitizen,Dependents,Contract,PaperlessBilling,Partner,tenure,MonthlyCharges,TotalCharges,Churn,DSL,Fiber optic,No
662,0,0,0,0,0,-0.6086956521739131,-0.9254829806807728,-0.4059264061769007,0,0,0,1
663,0,1,2,1,1,0.782608695652174,-0.014719411223551008,0.9022739747221535,0,1,0,0
664,0,1,2,0,1,0.6086956521739131,-0.9356025758969642,-0.06774403878244917,0,0,0,1
665,0,0,0,1,0,-0.5652173913043478,0.08095676172953094,-0.34166718853029693,0,0,1,0
666,0,0,0,0,0,-0.5869565217391305,-0.012879484820606968,-0.36905950350508165,1,0,1,0
667,0,0,0,1,0,0.43478260869565216,-0.7387304507819686,0.016392657562909124,0,1,0,0
668,0,0,0,0,0,-0.5434782608695652,-0.4544618215271389,-0.3555327982082272,1,1,0,0
669,0,0,2,0,1,0.8913043478260869,-0.2309107635694572,0.7785444056832791,0,1,0,0
670,0,1,1,1,1,0.5217391304347826,-0.9291628334866605,-0.1055097748127737,0,0,0,1
671,0,1,2,0,1,0.5217391304347826,-0.8242870285188593,-0.018087179468288493,0,0,0,1
672,0,0,0,1,0,-0.6086956521739131,0.08647654093836253,-0.3897179357776197,1,0,1,0
673,0,0,0,1,0,-0.15217391304347827,-0.8371665133394663,-0.26643041593145284,0,0,0,1
674,1,0,0,1,0,0.5,-0.390064397424103,0.3399137267325566,1,1,0,0
675,1,0,2,1,0,0.782608695652174,0.735970561177553,1.723601374772989,0,0,1,0
676,0,0,1,0,0,0.41304347826086957,-0.8426862925482981,-0.05703171334583346,0,0,0,1
677,0,0,0,1,0,-0.5869565217391305,-0.6559337626494939,-0.3934900888887251,1,1,0,0
678,0,0,0,0,0,-0.5652173913043478,0.6918123275068999,-0.31941737916401125,0,0,1,0
679,0,0,0,0,1,0.34782608695652173,0.20331186752529923,0.7009058324707234,0,0,1,0
680,0,1,0,0,1,-0.6086956521739131,0.17755289788408476,-0.3882591734416844,1,0,1,0
681,0,1,2,1,1,0.6956521739130435,0.06347746090156399,0.948512320279375,0,1,0,0
682,0,0,0,1,0,-0.5652173913043478,-0.1094756209751608,-0.3541771806839237,0,1,0,0
683,1,0,1,1,0,0.2391304347826087,0.6145354185832569,0.8224840954384205,0,0,1,0
684,0,0,0,0,0,-0.6086956521739131,0.013799448022079119,-0.39088199865174994,0,0,1,0
685,0,0,0,1,0,-0.6086956521739131,-0.3762649494020239,-0.39712962724201817,0,1,0,0
686,0,0,1,1,0,0.4782608695652174,-0.841766329346826,-0.03862773195610446,0,0,0,1
687,1,0,0,1,0,-0.5869565217391305,-0.3882244710211591,-0.38498800941564776,1,1,0,0
688,0,0,1,0,0,0.5,-0.7405703771849126,0.06657997590831904,0,1,0,0
689,0,0,0,0,0,0.4782608695652174,0.24011039558417688,0.8110055514011116,0,0,1,0
690,0,0,0,1,0,-0.6086956521739131,-0.9181232750689972,-0.40580852639217857,0,0,0,1
691,0,1,1,1,1,0.043478260869565216,0.09015639374425034,0.2790877578159823,0,1,0,0
692,0,1,1,0,0,0.391304347826087,-0.9162833486660534,-0.11328984060442857,0,0,0,1
693,0,0,0,1,0,-0.5652173913043478,0.08739650413983442,-0.33205998607545034,1,0,1,0
694,1,0,1,1,0,-0.15217391304347827,-0.9254829806807728,-0.2889454548133631,0,0,0,1
695,0,0,0,1,1,-0.6086956521739131,-0.9144434222631095,-0.40574958649981757,0,0,0,1
696,0,0,2,1,1,0.9347826086956522,0.2723091076356948,1.4495456102673292,0,1,0,0
697,0,1,0,1,1,-0.5652173913043478,-0.37166513339466417,-0.36228141588356416,1,1,0,0
698,1,1,1,1,1,0.391304347826087,0.268629254829807,0.7722820421199206,0,0,1,0
699,0,1,2,1,1,0.9347826086956522,-0.07083716651333936,1.006140800035364,0,1,0,0
700,0,1,2,1,1,0.8043478260869565,-0.12971481140754365,0.8228672047387672,0,1,0,0
701,0,0,0,0,0,0.13043478260869565,0.23551057957681715,0.42760155159266633,0,0,1,0
702,0,0,0,1,0,0.0,0.2677092916283351,0.3296876554079192,0,0,1,0
703,0,0,0,1,0,-0.5869565217391305,-0.9162833486660534,-0.40193322846944146,0,0,0,1
704,0,0,0,0,0,-0.5434782608695652,-0.3882244710211591,-0.35040502757281833,0,1,0,0
705,0,0,0,1,0,-0.08695652173913043,0.17479300827966884,0.182087429962831,1,0,1,0
706,0,0,2,1,0,0.782608695652174,-0.19779208831646722,0.6902819168726493,0,1,0,0
707,1,0,1,1,0,-0.043478260869565216,0.6310947562097519,0.4616540744042466,0,0,1,0
708,0,0,0,1,1,0.0,0.09107635694572223,0.2551876314635881,0,0,1,0
709,0,1,0,0,1,0.0,0.17939282428702855,0.23998113923444453,0,1,0,0
710,0,0,0,0,0,-0.6086956521739131,-0.9346826126954922,-0.4060737559078032,1,0,0,1
711,0,0,0,1,1,-0.1956521739130435,0.19595216191352358,0.08435035345516703,0,0,1,0
712,0,0,2,1,0,0.6304347826086957,-0.8399264029438822,0.03581335209586576,0,0,0,1
713,0,1,0,1,0,-0.32608695652173914,0.2879484820607177,-0.06879022187185728,0,0,1,0
714,0,0,2,0,1,0.9347826086956522,-0.8270469181232751,0.09236617881626598,0,0,0,1
715,0,0,0,1,0,0.3695652173913043,0.3459061637534501,0.8393261696805826,0,0,1,0
716,0,0,2,0,1,0.9130434782608695,-0.22263109475620968,0.8099593683117035,0,1,0,0
717,0,0,0,1,0,0.06521739130434782,0.28150873965041423,0.37333264570125585,0,0,1,0
718,0,0,0,1,0,-0.06521739130434782,-0.36798528058877633,-0.035356567930067785,0,1,0,0
719,1,0,0,1,1,0.8478260869565217,0.18399264029438825,1.2353285714811963,0,0,1,0
720,0,1,1,0,1,-0.5869565217391305,-0.9227230910763569,-0.40159432408836554,0,0,0,1
721,0,1,2,0,1,0.6956521739130435,-0.9162833486660534,-0.026972368241712456,0,0,0,1
722,0,1,0,1,1,-0.5434782608695652,0.2870285188592458,-0.29946622559980546,1,0,1,0
723,0,0,0,1,0,-0.5652173913043478,-0.4599816007359705,-0.3701351565406703,1,1,0,0
724,1,0,0,1,1,0.08695652173913043,0.4443422263109477,0.5033687832227597,1,0,1,0
725,1,0,0,1,1,-0.43478260869565216,-0.9034038638454461,-0.35155435547385827,0,0,0,1
726,0,0,2,0,0,-0.15217391304347827,-0.8114075436982521,-0.23327672647837822,0,0,0,1
727,0,1,0,1,1,-0.5217391304347826,0.19319227230910765,-0.3068926520372942,0,0,1,0
728,1,0,0,0,0,0.021739130434782608,0.39282428702851907,0.40099019019166515,1,0,1,0
729,0,0,2,1,0,0.782608695652174,0.07083716651333963,1.0043873382376234,0,1,0,0
730,0,0,0,1,0,0.34782608695652173,0.31094756209751623,0.7497817382111005,1,0,1,0
731,0,0,0,0,0,-0.5217391304347826,-0.9199632014719411,-0.3845017553036693,0,0,0,1
732,0,1,0,1,1,-0.08695652173913043,0.09475620975161005,0.1484032814785072,0,0,1,0
733,0,1,2,0,1,0.9347826086956522,0.16007359705611782,1.2769990753804386,0,0,1,0
734,0,0,0,0,1,-0.043478260869565216,0.36430542778288894,0.3023395453524053,0,0,1,0
735,0,1,0,0,1,0.06521739130434782,-0.36338546458141663,0.07543569473556253,0,1,0,0
736,0,0,1,0,0,0.021739130434782608,0.737810487580497,0.5686447140125911,0,0,1,0
737,0,0,2,0,1,0.8913043478260869,0.5639374425023,1.6762579062339984,0,0,1,0
738,1,0,0,1,0,0.2826086956521739,0.1655933762649494,0.573669339836368,0,0,1,0
739,1,0,2,1,1,0.9347826086956522,0.3587856485740571,1.5618703101343459,0,1,0,0
740,0,0,2,1,0,0.391304347826087,-0.09843606255749761,0.43686984966643705,0,1,0,0
741,0,0,0,1,0,-0.5869565217391305,0.18583256669733228,-0.37143183417261283,0,0,1,0
742,0,0,0,0,0,-0.41304347826086957,0.5188592456301749,-0.11461598818255156,1,0,1,0
743,0,1,2,1,1,0.6956521739130435,-0.8509659613615455,0.04542055455071225,0,0,0,1
744,0,0,0,1,0,-0.5217391304347826,-0.48390064397424104,-0.3522616341821905,0,1,0,0
745,1,0,2,1,1,0.9347826086956522,0.7442502299908005,1.9110597024272182,0,0,1,0
746,1,1,2,1,1,0.9347826086956522,0.8206071757129717,2.003639538353293,0,0,1,0
747,1,0,0,0,0,-0.5652173913043478,0.08647654093836253,-0.35204060958583666,0,0,1,0
748,0,0,2,0,1,0.41304347826086957,-0.9402023919043239,-0.15983762059654533,0,0,0,1
749,0,0,1,1,0,0.7391304347826086,0.3624655013799449,1.3024316389342192,0,0,1,0
750,0,0,0,1,0,-0.043478260869565216,-0.2511499540018398,0.07528834500465997,0,1,0,0
751,0,1,2,1,1,0.8913043478260869,0.1803127874885007,1.2385260606417814,0,1,0,0
752,0,1,0,1,1,-0.4782608695652174,0.018399264029438825,-0.2598438829601087,0,1,0,0
753,0,1,2,0,0,-0.6304347826086957,-0.9218031278748849,,0,0,0,1
754,0,0,0,0,1,-0.5869565217391305,0.3679852805887765,-0.35569488291222,0,0,1,0
755,1,0,0,1,0,-0.1956521739130435,0.5188592456301749,0.13123703782835966,1,0,1,0
756,0,0,2,0,0,0.8043478260869565,-0.9319227230910763,-0.042340945174848856,0,0,0,1
757,0,0,0,0,0,-0.5652173913043478,-0.9291628334866605,-0.39497832117084086,0,0,0,1
758,0,1,0,1,0,-0.30434782608695654,0.28610855565777393,-0.037699428651418405,1,0,1,0
759,0,1,2,1,1,0.9347826086956522,0.3679852805887765,1.5223953172255515,0,0,1,0
760,0,0,0,0,0,-0.6086956521739131,-0.9116835326586937,-0.4057053815805468,0,0,0,1
761,0,0,0,0,0,-0.15217391304347827,0.3477460901563939,0.15040723781878193,1,0,1,0
762,0,0,0,1,1,-0.5652173913043478,-0.000919963201471889,-0.35028714778809633,1,0,1,0
763,0,1,2,0,1,0.9347826086956522,-0.06439742410303588,0.9905806684520542,0,1,0,0
764,0,1,2,0,1,0.782608695652174,-0.9282428702851886,-0.030906606056810684,0,0,0,1
765,0,0,0,1,0,-0.391304347826087,-0.6356945722171113,-0.30481502083156814,0,1,0,0
766,0,0,0,1,0,-0.15217391304347827,0.15639374425023,0.05975768336753077,0,0,1,0
767,0,0,1,0,0,-0.32608695652173914,-0.9190432382704692,-0.3305864887664248,0,0,0,1
768,0,0,0,1,0,0.2608695652173913,0.07175712971481152,0.4985209770760656,0,0,1,0
769,0,0,1,0,1,-0.2608695652173913,-0.10211591536338542,-0.0653864430880083,0,1,0,0
770,0,0,0,1,0,-0.391304347826087,-0.9181232750689972,-0.341902948099741,0,0,0,1
771,0,0,0,1,0,-0.30434782608695654,0.423183072677093,0.013902447110656016,1,0,1,0
772,0,0,0,0,0,-0.6086956521739131,-0.9282428702851886,-0.4059706110961714,1,0,0,1
773,0,0,0,1,1,-0.5217391304347826,0.3413063477460904,-0.27799736980730333,1,0,1,0
774,0,0,1,1,1,0.08695652173913043,0.46826126954921815,0.4830934602505682,1,0,1,0
775,0,0,2,1,1,0.9347826086956522,0.7414903403863848,1.965107583722275,0,0,1,0
776,0,1,0,0,1,-0.5652173913043478,-0.5528978840846366,-0.3845754301691206,0,1,0,0
777,0,0,0,1,0,-0.5869565217391305,0.21435142594296241,-0.35741887476377987,1,0,1,0
778,0,0,1,1,1,0.6521739130434783,0.674333026678933,1.401244368477472,0,0,1,0
779,0,0,0,0,0,-0.5869565217391305,-0.4599816007359705,-0.3854595285545359,1,1,0,0
780,0,1,2,1,1,0.9130434782608695,0.055197792088316475,1.1071932454883353,0,1,0,0
781,0,1,0,0,1,-0.5217391304347826,-0.47010119595216193,-0.34686863403115703,0,1,0,0
782,0,1,0,1,1,-0.043478260869565216,-0.2870285188592456,0.033249466778161305,0,1,0,0
783,0,0,0,1,0,-0.6086956521739131,-0.3339466421343145,-0.39645181847986644,1,1,0,0
784,0,1,1,1,0,0.7391304347826086,-0.5473781048758048,0.3511270412542408,0,1,0,0
785,1,0,1,1,0,0.3695652173913043,0.7295308187672495,1.0247658060214466,1,0,1,0
786,0,1,2,0,1,0.9347826086956522,-0.27690892364305425,0.7621296456607345,0,1,0,0
787,0,0,0,1,1,0.10869565217391304,-0.1747930082796687,0.178624711286621,0,1,0,0
788,0,1,1,0,1,-0.10869565217391304,0.14811407543698274,0.12817216342558657,0,1,0,0
789,0,0,2,0,0,0.9347826086956522,-0.012879484820606968,1.0346235030188276,0,1,0,0
790,0,1,2,0,1,0.6739130434782609,-0.19319227230910752,0.6461948773866051,0,1,0,0
791,0,0,1,1,0,0.8478260869565217,0.12051517939282451,1.0684402662609636,0,1,0,0
792,0,1,2,1,1,-0.45652173913043476,-0.9291628334866605,-0.36863218928546426,0,0,0,1
793,0,1,2,0,0,0.10869565217391304,-0.04967801287948462,0.27755532061459576,0,1,0,0
794,0,0,0,0,0,-0.5,-0.4664213431462741,-0.32380840114490733,0,1,0,0
795,0,0,0,1,1,-0.5869565217391305,-0.11315547378104861,-0.3695015526977893,0,1,0,0
796,0,0,1,0,0,0.043478260869565216,0.20883164673413082,0.3392506529434951,0,0,1,0
797,0,1,0,1,1,-0.1956521739130435,-0.8242870285188593,-0.26230462346618133,0,0,0,1
798,0,1,0,0,1,-0.6086956521739131,-0.9264029438822448,-0.4059411411499909,0,0,0,1
799,0,0,1,1,0,0.717391304347826,0.48574057037718504,1.3933169529549143,1,0,1,0
800,1,0,2,1,1,0.8913043478260869,0.09751609935602598,1.1829015372260674,0,0,1,0
801,0,0,0,1,0,-0.41304347826086957,0.517939282428703,-0.09996942493083769,1,0,1,0
802,0,1,2,1,1,0.21739130434782608,-0.8564857405703772,-0.1454857568066366,0,0,0,1
803,0,0,2,1,1,0.3695652173913043,-0.11315547378104861,0.475062899916379,0,1,0,0
804,0,0,0,1,0,-0.5,0.2759889604415824,-0.267594478805583,1,0,1,0
805,0,1,2,1,1,0.9347826086956522,0.11867525298988046,1.199714141522049,0,1,0,0
806,0,0,0,0,0,-0.2391304347826087,-0.27874885004599803,-0.10001362985010848,0,1,0,0
807,0,0,2,1,1,0.9130434782608695,0.7028518859245632,1.8325959707216082,0,0,1,0
808,0,0,0,1,1,0.2391304347826087,0.5694572217111317,0.8002932259644961,1,0,1,0
809,0,0,0,1,0,-0.6086956521739131,-0.014719411223551008,-0.3913387828175478,1,0,1,0
810,0,0,1,1,0,0.6304347826086957,0.6053357865685375,1.361563085945414,1,0,1,0
811,0,0,2,1,0,0.8913043478260869,0.6191352345906166,1.7247801726202094,1,0,1,0
812,0,0,2,0,1,0.2826086956521739,-0.8298068077276909,-0.08524918681367254,0,0,0,1
813,0,1,1,0,1,0.10869565217391304,-0.735050597976081,-0.13521548056272858,0,1,0,0
814,1,0,0,0,0,-0.5217391304347826,-0.9254829806807728,-0.38408917605714216,0,0,0,1
815,0,0,0,1,0,-0.08695652173913043,0.2621895124195032,0.20351208083606243,0,0,1,0
816,0,0,0,1,0,-0.5869565217391305,0.2916283348666055,-0.35917233656152026,1,0,1,0
817,0,1,1,1,1,0.5652173913043478,0.613615455381785,1.2552060501799507,0,0,1,0
818,0,0,0,1,1,-0.17391304347826086,0.7516099356025762,0.2710129925625223,1,0,1,0
819,0,0,2,1,1,0.8913043478260869,0.32474701011959534,1.3523684627370949,0,0,1,0
820,0,0,0,1,1,0.6956521739130435,0.6623735050597976,1.5777840810718218,0,0,1,0
821,0,1,2,1,1,0.30434782608695654,0.16191352345906188,0.6392399700880046,0,1,0,0
822,0,0,1,1,0,0.391304347826087,0.6025758969641215,1.0290389482176208,0,0,1,0
823,0,0,0,1,0,-0.5217391304347826,-0.11775528978840832,-0.31809123158588826,0,1,0,0
824,0,0,2,1,0,0.717391304347826,-0.8196872125114996,0.04906009290400537,0,0,0,1
825,0,1,0,1,1,-0.2826086956521739,0.3514259429622817,0.009658774860662437,1,0,1,0
826,1,0,0,1,1,-0.4782608695652174,0.4645814167433303,-0.22194553217197183,1,0,1,0
827,0,1,0,0,1,-0.32608695652173914,-0.8242870285188593,-0.3020743158367806,0,0,0,1
828,0,1,1,0,1,0.6739130434782609,0.37902483900643996,1.195278914621882,1,0,1,0
829,0,1,0,1,1,0.10869565217391304,-0.4691812327506899,0.013298313213955491,0,1,0,0
830,0,0,1,0,1,0.45652173913043476,0.7028518859245632,1.2416351399638257,1,0,1,0
831,0,1,2,0,1,0.1956521739130435,-0.8334866605335787,-0.12775958417905933,0,0,0,1
832,0,1,1,0,1,0.8913043478260869,0.0689972401103956,1.1271738689987216,0,1,0,0
833,0,1,0,1,1,0.17391304347826086,0.33946642134314636,0.57262315674696,0,0,1,0
834,1,0,0,1,0,-0.5434782608695652,0.15639374425023,-0.3255471279695575,1,0,1,0
835,1,1,0,1,1,0.6739130434782609,0.4213431462741492,1.2899216467805927,0,0,1,0
836,0,1,1,0,1,0.717391304347826,0.019319227230910976,0.9105697645719675,0,1,0,0
837,0,0,0,0,0,-0.6086956521739131,-0.4774609015639374,-0.39875047428194627,1,1,0,0
838,0,0,0,1,0,0.15217391304347827,0.16283348666053377,0.42951709809439953,0,1,0,0
839,0,0,2,0,0,0.32608695652173914,-0.9190432382704692,-0.14497003274847767,0,0,0,1
840,1,0,1,1,0,0.5652173913043478,0.5455381784728612,1.2117526145367878,1,0,1,0
841,0,0,2,1,1,0.9347826086956522,0.6375344986200554,1.8248748448223147,0,0,1,0
842,0,1,1,0,1,-0.3695652173913043,-0.9300827966881325,-0.34417213395564034,1,0,0,1
843,0,0,0,1,0,-0.34782608695652173,-0.7267709291628335,-0.29569407248870005,0,1,0,0
844,0,0,0,1,0,-0.6086956521739131,0.35970561177552923,-0.38534164876981386,1,0,1,0
845,0,1,1,0,1,-0.30434782608695654,-0.9162833486660534,-0.3246188246648714,0,0,0,1
846,0,0,2,1,0,0.782608695652174,0.2667893284268629,1.1969881715003516,0,1,0,0
847,0,1,1,0,1,-0.3695652173913043,-0.6844526218951242,-0.28076754474827137,0,1,0,0
848,0,0,2,1,1,0.9347826086956522,0.39834406623735064,1.586860824495419,0,1,0,0
849,0,1,2,0,1,0.9347826086956522,0.3578656853725852,1.5067909807229714,0,1,0,0
850,0,1,2,1,1,0.9347826086956522,0.8362465501379946,2.0861848576049034,0,0,1,0
851,0,1,2,1,0,0.5,0.2723091076356948,0.9030696632690275,0,1,0,0
852,0,0,0,0,0,-0.5869565217391305,-0.8371665133394663,-0.3935637637541764,0,0,0,1
853,0,0,0,1,0,-0.5217391304347826,-0.11039558417663295,-0.30790936518052175,0,1,0,0
854,0,0,2,0,0,0.8478260869565217,-0.9172033118675252,0.008082132740005136,0,0,0,1
855,0,1,1,1,0,0.717391304347826,0.5482980680772772,1.4782640728202365,1,0,1,0
856,0,0,2,0,0,0.9347826086956522,0.2888684452621896,1.4476153287925053,0,1,0,0
857,0,0,0,0,0,-0.6086956521739131,-0.35970561177552896,-0.3968643977263936,1,1,0,0
858,0,0,1,0,1,0.8043478260869565,0.3431462741490342,1.3264791150175161,0,0,1,0
859,0,1,2,1,1,0.9347826086956522,-0.10211591536338542,0.9790726544685647,0,1,0,0
860,0,0,1,0,0,-0.06521739130434782,-0.9300827966881325,-0.27706906650261726,0,0,0,1
861,0,1,2,0,1,0.7608695652173914,0.4241030358785651,1.3039935460817866,0,0,1,0
862,1,0,0,1,1,-0.1956521739130435,0.06071757129714833,0.019457531965682274,1,0,1,0
863,0,0,0,1,0,-0.5652173913043478,0.4553817847286109,-0.32124451582720287,1,0,1,0
864,0,0,0,1,0,-0.15217391304347827,0.44710211591536364,0.20837462195584672,1,0,1,0
865,0,0,0,1,1,-0.5434782608695652,0.18859245630174795,-0.31778179715099286,1,0,1,0
866,0,0,2,1,1,0.717391304347826,-0.576816927322907,0.2770101266102562,0,1,0,0
867,0,0,0,1,0,-0.5217391304347826,-0.9172033118675252,-0.3810979765198203,0,0,0,1
868,0,0,1,0,1,0.6521739130434783,0.27966881324747017,1.0866084880812485,1,0,1,0
869,0,1,2,1,0,-0.5652173913043478,-0.8086476540938362,-0.3761028206422237,0,0,0,1
870,0,0,2,1,1,0.9347826086956522,0.5124195032198714,1.655746823692363,0,0,1,0
871,0,1,1,1,1,0.6086956521739131,0.5004599816007361,1.2378924567989005,0,0,1,0
872,0,1,2,0,0,0.8043478260869565,-0.9273229070837166,-0.03783204340923072,0,0,0,1
873,0,0,0,1,0,0.6739130434782609,-0.35970561177552896,0.48033802028269046,1,1,0,0
874,0,1,2,0,0,0.34782608695652173,0.5400183992640296,0.9539053204304085,0,0,1,0
875,0,0,0,1,0,-0.5652173913043478,-0.6540938362465502,-0.37825412671340103,0,1,0,0
876,0,0,0,0,0,-0.30434782608695654,0.6393744250229991,0.05460044278594138,1,0,1,0
877,0,1,1,0,0,0.4782608695652174,-0.18767249310027592,0.4949551135882238,0,1,0,0
878,0,0,1,0,0,0.6739130434782609,-0.10303587856485731,0.77860334557564,0,1,0,0
879,0,0,0,1,0,0.08695652173913043,-0.28886844526218947,0.07889841341177253,0,1,0,0
880,0,0,0,1,0,-0.41304347826086957,0.7313707451701933,-0.10437518188482406,1,0,1,0
881,1,0,1,0,0,-0.06521739130434782,-0.939282428702852,-0.2632476617439577,0,0,0,1
882,0,0,0,0,0,-0.5,0.24931002759889628,-0.26520741316496166,1,0,1,0
883,0,0,1,1,1,0.8260869565217391,0.752529898804048,1.801844081882245,0,0,1,0
884,0,1,1,1,1,0.43478260869565216,-0.6356945722171113,0.11331931055060912,0,1,0,0
885,0,0,0,1,0,-0.6086956521739131,-0.9254829806807728,-0.4059264061769007,0,0,0,1
886,1,0,0,1,0,-0.4782608695652174,0.2575896964121435,-0.23217160349660906,0,0,1,0
887,1,0,1,1,0,-0.043478260869565216,0.7387304507819689,0.4302980516681831,0,0,1,0
888,0,1,1,0,1,0.17391304347826086,0.38362465501379966,0.5452161067990849,0,0,1,0
889,0,1,0,1,1,0.7391304347826086,0.5556577736890526,1.419825169544284,1,0,1,0
890,0,1,0,0,1,0.043478260869565216,0.34866605335786577,0.4201014502897264,0,0,1,0
891,0,1,0,1,1,0.45652173913043476,0.6163753449862006,1.0669372990057575,1,0,1,0
892,1,0,0,1,0,0.06521739130434782,0.19779208831646736,0.3600564349469357,0,0,1,0
893,0,0,0,0,0,-0.6086956521739131,-0.841766329346826,-0.40458552362568745,1,1,0,0
894,0,0,1,1,1,0.7391304347826086,0.1996320147194114,1.051377167422448,0,0,1,0
895,0,0,0,1,0,0.021739130434782608,0.4406623735050599,0.3778710174130544,0,0,1,0
896,0,0,2,1,1,0.9130434782608695,0.8417663293468263,2.0372794819183455,0,0,1,0
897,0,0,2,0,0,0.5217391304347826,0.6476540938362467,1.262720886455981,0,0,1,0
898,0,0,0,1,0,-0.3695652173913043,0.5252989880404787,-0.08149176867565741,1,0,1,0
899,0,0,0,1,1,0.45652173913043476,0.44250229990800394,1.0365832544398315,0,0,1,0
900,0,0,0,0,0,-0.5869565217391305,-0.9356025758969642,-0.4037161602133624,0,0,0,1
901,0,0,0,0,0,-0.43478260869565216,0.5142594296228152,-0.13968017740907596,1,0,1,0
902,0,0,0,0,0,-0.2608695652173913,0.4323827046918124,0.06724304969738054,1,0,1,0
903,0,0,1,1,1,0.5869565217391305,0.6485740570377185,1.3765927584974744,0,0,1,0
904,0,1,2,0,1,0.8260869565217391,0.20239190432382706,1.1791293841149624,0,1,0,0
905,1,0,0,1,0,-0.43478260869565216,0.5547378104875806,-0.14112420477192097,1,0,1,0
906,0,0,0,1,0,-0.5434782608695652,-0.25666973321067155,-0.34262496178116353,0,1,0,0
907,0,0,1,1,0,-0.21739130434782608,-0.09199632014719412,-0.04880959836147099,0,1,0,0
908,0,1,0,0,0,-0.45652173913043476,-0.9273229070837166,-0.3614709923636001,0,0,0,1
909,0,0,2,1,0,0.9130434782608695,0.752529898804048,1.9410895775851584,0,0,1,0
910,1,0,0,1,0,-0.41304347826086957,0.04599816007359706,-0.20889034601400555,1,0,1,0
911,1,0,0,0,0,-0.30434782608695654,0.3431462741490342,-0.03217381374257264,0,0,1,0
912,0,1,1,1,1,0.9347826086956522,0.6577736890524379,1.9011135955912957,0,0,1,0
913,0,0,1,0,0,-0.3695652173913043,-0.9254829806807728,-0.3331503740841293,0,0,0,1
914,0,1,2,1,1,0.9347826086956522,-0.8307267709291628,0.11829973145511546,0,0,0,1
915,1,0,0,1,1,-0.6086956521739131,0.05887764489420429,-0.3901599849703274,1,0,1,0
916,1,0,0,1,0,-0.13043478260869565,0.09291628334866628,0.07251817006369193,0,0,1,0
917,0,0,2,1,0,0.9347826086956522,-0.0883164673413063,1.0049177972688725,0,1,0,0
918,0,0,0,1,0,-0.06521739130434782,0.19043238270469198,0.23444078935250845,0,0,1,0
919,0,0,1,1,0,-0.17391304347826086,0.6292548298068078,0.2481148443802655,0,0,1,0
920,0,0,1,0,1,0.6739130434782609,-0.8500459981600736,0.03195278914621887,0,0,0,1
921,0,0,0,0,0,-0.3695652173913043,-0.9181232750689972,-0.3365836228141588,0,0,0,1
922,0,0,0,1,1,-0.2826086956521739,0.09291628334866628,-0.06131959051509776,0,0,1,0
923,0,0,1,1,1,0.7391304347826086,0.17203311867525317,0.9986406987324238,0,1,0,0
924,1,0,0,0,0,-0.15217391304347827,0.20883164673413082,0.12478311961482784,0,0,1,0
925,0,1,0,0,1,0.06521739130434782,0.10947562097516106,0.296666580712657,0,1,0,0
926,1,0,0,1,0,-0.5652173913043478,0.16651333946642158,-0.3514070057429557,1,0,1,0
927,0,0,0,1,0,-0.34782608695652173,0.19871205151793953,-0.13119283290908887,1,0,1,0
928,0,1,2,1,1,0.8478260869565217,0.6145354185832569,1.6626869960178734,0,0,1,0
929,0,1,1,0,1,0.021739130434782608,0.29622815087396526,0.33612683864836096,0,0,1,0
930,0,0,0,0,0,-0.2826086956521739,0.08739650413983442,-0.05440888813576804,0,0,1,0
931,0,0,2,0,0,0.08695652173913043,0.18859245630174795,0.36944261280542834,0,0,1,0
932,0,0,2,0,1,0.9347826086956522,-0.939282428702852,-0.027311272622788357,0,0,0,1
933,1,0,0,1,0,-0.5434782608695652,0.2621895124195032,-0.30571385419007374,1,0,1,0
934,0,0,1,1,0,-0.3695652173913043,-0.6761729530818766,-0.2835082497430588,0,1,0,0
935,1,0,0,1,1,-0.5434782608695652,0.23735050597976093,-0.3210529611770296,0,0,1,0
936,0,1,2,0,1,-0.6304347826086957,0.19319227230910765,,0,1,0,0
937,0,0,0,1,0,-0.5,0.16007359705611782,-0.2837882142317737,1,0,1,0
938,0,0,1,1,1,0.782608695652174,0.6936522539098438,1.686100868258289,0,0,1,0
939,0,0,0,0,0,-0.30434782608695654,-0.9282428702851886,-0.31739868785064623,0,0,0,1
940,0,1,1,0,0,-0.10869565217391304,-0.907083716651334,-0.25518763146358797,0,0,0,1
941,0,1,0,0,0,-0.34782608695652173,-0.7396504139834407,-0.2992009960841808,0,1,0,0
942,0,0,0,1,0,-0.10869565217391304,0.17479300827966884,0.17785849268592774,0,0,1,0
943,0,0,2,0,1,0.9347826086956522,-0.08923643054277819,1.0379978118564959,0,1,0,0
944,0,1,0,1,1,0.5434782608695652,0.6209751609935603,1.251979091073185,0,0,1,0
945,0,0,0,0,0,-0.5652173913043478,0.07451701931922745,-0.3482389865285508,1,0,1,0
946,0,1,0,1,1,-0.5434782608695652,-0.9172033118675252,-0.38896645215001674,0,0,0,1
947,1,1,0,1,1,0.06521739130434782,0.3863845446182153,0.4417765957054921,0,0,1,0
948,1,0,0,1,0,0.13043478260869565,0.5280588776448943,0.5889053020116922,1,0,1,0
949,0,1,2,0,1,0.13043478260869565,-0.9172033118675252,-0.18805509406438442,0,0,0,1
950,1,0,0,0,0,-0.5869565217391305,-0.46734130634774596,-0.3867414712133881,1,1,0,0
951,0,0,0,0,0,-0.45652173913043476,0.09659613615455383,-0.25400883361636756,0,0,1,0
